"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-02-21","7.38",,"0.05","0.0","0.0","43","60","29","  150","  130","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-02-22","5.82",,"0.00","0.0","0.0","43","61","34","  200","  200","17.0","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-02-23","8.05",,"0.01","0.0","0.0","45","49","32","  320","  290","17.0","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-02-24","11.18",,"1.74","3.2","3.1","33","34","30","   60","   60","21.0","32.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-02-25","9.62",,"0.04","0.5","1.2","31","34","21","  270","  290","21.9","33.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-02-26","10.96",,"0.00","0.0","1.2","26","36","21","  210","  230","21.0","31.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-02-27","5.82",,"0.01","0.0","1.2","31","39","18","  110","  110","15.0","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-02-28","4.70",,"0.14","0.0","0.0","35","41","25","  140","  140","15.0","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-01","15.43",,"0.70","6.8","0.0","32","39","15","  330","   20","25.1","34.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-02","7.38",,"0.01","0.1","5.9","16","24","8","  330","  320","16.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-03","7.38",,"0.01","0.1","5.9","15","20","4","  320","  300","16.1","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-04","6.04",,"0.00","0.0","5.9","13","21","-1","  110","  110","16.1","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-05","12.75",,"0.00","0.0","5.1","21","34","8","  150","  150","30.0","36.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-06","7.61",,"0.00","0.0","3.9","37","48","34","  170","  170","16.1","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-07","15.66",,"0.07","0.0","0.0","49","58","43","  230","  230","32.0","53.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-08","15.21",,"0.01","0.0","0.0","38","42","23","  270","  270","29.1","40.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-09","11.18",,"0.00","0.0","0.0","28","36","23","  280","  290","18.1","28.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-10","13.87",,"0.04","0.4","0.0","18","23","11","  330","  330","25.9","36.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-11","9.62",,"0.06","0.5","1.2","14","20","10","  320","  280","17.0","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-12","5.82",,"0.01","0.1","1.2","17","24","7","  360","   20","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-13","7.83",,"0.11","1.0","1.2","17","22","11","   40","   40","19.9","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-14","12.75",,"0.00","0.0","2.0","12","20","-6","  340","  330","23.9","32.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-15","15.21",,"0.00","0.0","1.2","20","30","14","  340","  340","28.0","35.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-16","6.93",,"0.00","0.0","0.0","27","41","17","  340","  330","18.1","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-17","6.71",,"0.06","0.8","0.0","28","43","13","  170","  180","17.0","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-18","4.03",,"0.03","0.2","1.2","33","36","32","  110","  150","8.9","13.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-19","5.82",,"0.00","0.0","0.0","37","49","31","  100","  100","14.1","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-20","5.59",,"0.02","0.0","0.0","40","54","28","  360","  220","14.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-21","12.75",,"0.00","0.0","0.0","33","42","22","  340","  330","29.1","40.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-22","7.83",,"0.00","0.0","0.0","24","34","15","  360","  350","21.0","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-23","7.83",,"0.01","0.0","0.0","25","41","11","  160","  160","19.9","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-24","6.04",,"0.58","0.0","0.0","35","40","32","  130","  130","16.1","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-25","10.96",,"0.03","0.0","0.0","34","37","32","   90","   50","18.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-26","8.50",,"0.58","0.0","0.0","35","39","33","  120","  100","16.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-27","4.70",,"0.00","0.0","0.0","40","43","37","  330","  320","12.1","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-28","6.71",,"0.00","0.0","0.0","41","51","30","   30","   10","15.0","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-29","6.49",,"0.00","0.0","0.0","36","44","27","   50","   40","15.0","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-30","12.75",,"0.40","2.6","0.0","36","40","33","  100","  100","21.0","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-03-31","10.51",,"0.10","0.3","2.0","34","36","30","   70","   60","19.9","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-01","3.80",,"0.00","0.0","0.0","39","59","24","  320","  320","14.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-02","4.70",,"0.00","0.0","0.0","45","57","34","  130","  140","17.0","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-03","8.28",,"0.44","0.0","0.0","44","51","39","  130","   70","21.9","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-04","12.75",,"0.56","0.0","0.0","41","46","39","  340","  330","23.0","31.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-05","5.59",,"0.03","0.0","0.0","40","47","28","   40","   40","19.9","25.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-06","21.03",,"0.50","0.0","0.0","38","40","34","   10","   10","35.1","46.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-07","14.99",,"0.00","0.0","0.0","38","50","31","  330","  340","28.0","36.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-08","6.71",,"0.00","0.0","0.0","43","61","24","  100","  100","15.0","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-09","10.51",,"0.04","0.0","0.0","61","77","50","  190","  210","21.9","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-10","9.17",,"0.14","0.0","0.0","55","64","35","   10","  220","21.0","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-11","6.93",,"0.16","0.0","0.0","37","41","34","   40","   40","15.0","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-12","6.93",,"0.00","0.0","0.0","40","53","29","  350","  280","19.9","25.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-13","4.03",,"0.00","0.0","0.0","41","54","27","  130","  100","14.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-14","6.04",,"0.00","0.0","0.0","41","55","26","  110","  100","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-15","7.61",,"0.76","0.0","0.0","52","77","40","  330","  340","21.0","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-16","7.38",,"0.80","0.0","0.0","57","63","41","  320","  310","25.1","36.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-17","7.16",,"0.00","0.0","0.0","41","44","28","  350","   10","15.0","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-18","9.84",,"0.00","0.0","0.0","36","52","25","  160","  160","23.0","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-19","11.18",,"0.00","0.0","0.0","53","60","41","  360","  180","23.0","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-20","11.41",,"0.57","0.0","0.0","40","42","37","   90","  110","21.9","30.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-21","11.41",,"0.00","0.0","0.0","42","48","39","  340","  340","21.9","28.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-22","5.59",,"0.00","0.0","0.0","46","62","30","  150","  340","13.0","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-23","9.84",,"0.00","0.0","0.0","47","56","34","  350","  340","21.9","28.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-24","8.95",,"0.00","0.0","0.0","41","48","31","   90","  100","18.1","25.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-25","8.95",,"0.00","0.0","0.0","46","59","38","  120","  110","18.1","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-26","9.62",,"0.00","0.0","0.0","52","69","44","  130","  140","23.0","33.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-27","14.09",,"0.00","0.0","0.0","63","77","44","  170","  180","35.1","42.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-28","10.07",,"0.00","0.0","0.0","47","62","40","   50","  230","18.1","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-29","10.29",,"0.00","0.0","0.0","43","51","37","   10","  340","21.0","28.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-04-30","14.76",,"0.85","0.0","0.0","39","46","35","   60","   80","21.9","31.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-01","7.16",,"0.69","0.0","0.0","42","55","37","   90","  100","17.0","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-02","7.83",,"0.11","0.0","0.0","45","47","38","  270","  270","18.1","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-03","6.26",,"0.00","0.0","0.0","45","59","35","  100","  130","15.0","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-04","5.59",,"0.00","0.0","0.0","46","59","33","  110","   90","15.0","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-05","11.41",,"0.00","0.0","0.0","45","58","33","   10","  340","21.0","29.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-06","16.55",,"0.00","0.0","0.0","48","59","39","  340","  330","29.1","40.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-07","14.54",,"0.00","0.0","0.0","45","51","36","  330","  340","25.1","34.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-08","9.17",,"0.00","0.0","0.0","42","56","30","  320","  340","21.0","30.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-09","6.49",,"0.00","0.0","0.0","43","55","29","  120","   90","14.1","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-10","8.50",,"0.00","0.0","0.0","47","57","38","  130","  100","19.9","30.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-11","5.59",,"0.00","0.0","0.0","51","62","37","  100","  110","15.0","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-12","4.92",,"0.00","0.0","0.0","49","63","33","  120","  100","14.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-13","4.70",,"0.00","0.0","0.0","53","65","38","  250","  230","14.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-14","10.74",,"0.00","0.0","0.0","53","63","43","  350","  330","23.9","32.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-15","5.59",,"0.00","0.0","0.0","53","67","35","  100","  100","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-16","6.26",,"0.05","0.0","0.0","56","70","50","  110","  140","17.0","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-17","9.17",,"0.00","0.0","0.0","71","89","53","  220","  210","23.0","31.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-18","11.41",,"0.15","0.0","0.0","71","78","42","  240","  270","25.1","45.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-19","9.62",,"0.00","0.0","0.0","46","54","37","  360","  360","21.0","25.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-20","12.30",,"0.00","0.0","0.0","46","54","35","  110","  100","18.1","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-21","6.93",,"0.35","0.0","0.0","52","67","46","  100","  100","17.0","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-22","9.62",,"0.00","0.0","0.0","55","63","48","  350","  260","19.9","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-23","3.36",,"0.02","0.0","0.0","54","66","38","  120","   80","13.0","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-24","8.05",,"0.00","0.0","0.0","54","64","47","   40","   30","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-25","10.74",,"0.38","0.0","0.0","55","57","51","   60","   50","19.9","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-26","6.26",,"0.02","0.0","0.0","58","70","49","   10","   30","12.1","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-27","5.59",,"0.00","0.0","0.0","60","73","45","  150","  100","15.0","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-28","4.92",,"0.30","0.0","0.0","62","75","54","  160","  320","19.9","25.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-29","5.82",,"0.03","0.0","0.0","61","73","49","  260","  250","21.0","33.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-30","7.83",,"0.02","0.0","0.0","60","69","50","  220","  210","21.0","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-05-31","7.38",,"0.02","0.0","0.0","56","59","44","  260","  250","16.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-01","7.83",,"0.00","0.0","0.0","53","66","39","  270","  280","21.0","34.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-02","3.80",,"0.00","0.0","0.0","56","71","38","  100","  350","13.0","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-03","8.50",,"0.20","0.0","0.0","57","68","43","  130","  140","18.1","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-04","8.95",,"0.22","0.0","0.0","60","72","50","  360","   10","21.0","25.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-05","10.51",,"0.00","0.0","0.0","60","68","53","   20","   20","28.0","36.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-06","9.84",,"0.00","0.0","0.0","61","71","51","   10","  360","21.9","30.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-07","3.58",,"0.00","0.0","0.0","63","77","46","  110","  110","14.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-08","3.80",,"0.00","0.0","0.0","62","79","42","  130","  130","17.0","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-09","3.13",,"0.03","0.0","0.0","63","72","52","  130","  110","13.0","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-10","10.29",,"0.00","0.0","0.0","67","92","47","  210","  230","25.9","38.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-11","8.95",,"0.00","0.0","0.0","80","88","68","  230","  240","19.9","35.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-12","6.26",,"0.00","0.0","0.0","74","89","67","  320","  330","23.0","35.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-13","6.49",,"0.08","0.0","0.0","69","76","53","   60","   70","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-14","9.62",,"0.05","0.0","0.0","62","70","51","  120","  130","25.1","31.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-15","5.82",,"0.65","0.0","0.0","65","73","58","  330","  310","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-16","5.37",,"0.29","0.0","0.0","67","83","55","  250","  230","17.0","30.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-17","5.59",,"0.07","0.0","0.0","68","83","62","  180","  180","16.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-18","8.95",,"0.82","0.0","0.0","70","80","61","  220","  220","19.9","35.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-19","4.92",,"0.64","0.0","0.0","63","73","58","   80","  280","13.0","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-20","5.14",,"0.12","0.0","0.0","61","69","54","  270","  270","16.1","25.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-21","5.14",,"0.00","0.0","0.0","62","73","53","  120","  110","14.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-22","4.47",,"0.35","0.0","0.0","63","79","51","  190","  250","17.0","25.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-23","6.26",,"0.21","0.0","0.0","71","79","60","  360","  360","18.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-24","6.26",,"0.51","0.0","0.0","64","74","54","  340","  350","16.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-25","4.25",,"0.92","0.0","0.0","58","66","53","  360","  350","13.0","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-26","4.25",,"0.71","0.0","0.0","57","63","50","  320","  320","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-27","6.49",,"0.00","0.0","0.0","59","72","48","  280","  280","14.1","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-28","8.28",,"0.08","0.0","0.0","62","77","48","  220","  220","21.0","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-29","7.38",,"0.45","0.0","0.0","68","83","60","  220","  220","19.9","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-06-30","5.59",,"0.00","0.0","0.0","72","81","60","  240","  230","17.0","23.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-01","6.71",,"0.01","0.0","0.0","65","71","58","  270","  280","18.1","27.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-02","5.59",,"0.00","0.0","0.0","65","78","54","  240","  240","21.0","31.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-03","4.47",,"0.00","0.0","0.0","65","79","53","  130","  130","10.1","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-04","4.70",,"0.00","0.0","0.0","65","78","49","  100","  110","15.0","19.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-05","5.37",,"0.00","0.0","0.0","69","87","51","  230","  180","13.0","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-06","6.26",,"0.03","0.0","0.0","74","89","63","  330","  320","28.0","38.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-07","8.05",,"0.12","0.0","0.0","70","81","61","  360","  360","21.9","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-08","6.93",,"0.00","0.0","0.0","67","79","55","  280","  330","15.0","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-09","5.14",,"0.24","0.0","0.0","69","79","62","  130","  120","13.0","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-10","3.80",,"0.01","0.0","0.0","67","79","57","  100","  170","13.0","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-11","4.25",,"0.00","0.0","0.0","72","83","62","  140","  150","16.1","21.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-12","8.05",,"0.01","0.0","0.0","67","68","60","   80","   90","14.1","18.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-13","7.61",,"0.33","0.0","0.0","61","62","60","   80","   70","16.1","23.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-14","6.49",,"0.01","0.0","0.0","63","69","61","  320","  320","14.1","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-15","5.14",,"0.00","0.0","0.0","69","85","55","  240","  220","17.0","25.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-16","6.93",,"0.00","0.0","0.0","67","72","58","  360","  350","17.0","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-17","4.70",,"0.00","0.0","0.0","65","79","52","  140","  150","13.0","17.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-18","5.14",,"0.00","0.0","0.0","69","89","51","  200","  210","16.1","21.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-19","5.82",,"0.00","0.0","0.0","77","86","59","  320","   20","15.0","19.9"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-20","4.25",,"0.00","0.0","0.0","70","84","58","   70","   70","14.1","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-21","4.03",,"0.00","0.0","0.0","72","88","59","   90","  100","14.1","15.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-22","4.70",,"0.00","0.0","0.0","69","75","62","  140","  130","13.0","16.1"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-23","7.61",,"0.60","0.0","0.0","68","78","59","   10","   10","23.9","28.0"
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2017-07-24","10.74",,"0.09","0.0","0.0","65","76","55","   10","   10","19.9","25.9"
