"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-14","0.08","47","56","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-15","0.00","44","51","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-16","0.00","43","52","30"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-17","0.15","51","60","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-18","0.00","42","47","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-19","0.00","37","49","30"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-20","0.00","39","48","28"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-21","0.00","43","47","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-22","0.00","42","52","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-23","0.00","46","60","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-24","0.00","49","58","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-25","0.00","49","61","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-26","0.00","45","56","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-27","0.00","45","51","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-28","0.00","45","51","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-29","0.00","38","45","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-30","0.00","40","48","30"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-03-31","0.00","44","51","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-01","0.01","45","52","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-02","0.04","47","54","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-03","0.01","47","54","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-04","0.00","49","55","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-05","0.05","52","64","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-06","0.00","50","58","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-07","0.00","47","61","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-08","0.00","50","63","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-09","0.00","47","59","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-10","0.00","54","68","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-11","0.00","56","69","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-12","0.02","49","52","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-13","0.00","43","49","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-14","0.00","42","58","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-15","0.00","45","58","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-16","0.00","47","58","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-17","0.09","50","58","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-18","0.07","46","51","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-19","0.00","47","56","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-20","0.00","47","57","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-21","0.00","50","60","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-22","0.00","50","59","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-23","0.00","49","58","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-24","0.00","48","62","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-25","0.00","51","65","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-26","0.00","49","53","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-27","0.00","46","56","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-28","0.00","44","54","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-29","0.22","47","59","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-04-30","0.02","46","54","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-01","0.02","46","58","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-02","0.00","48","62","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-03","0.00","48","60","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-04","0.00","49","58","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-05","0.00","49","57","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-06","0.07","49","59","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-07","0.00","56","67","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-08","0.00","56","65","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-09","0.00","55","68","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-10","0.00","48","51","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-11","0.00","43","51","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-12","0.00","46","58","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-13","0.00","44","52","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-14","0.00","44","59","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-15","0.00","48","58","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-16","0.00","52","63","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-17","0.03","55","65","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-18","0.01","56","65","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-19","0.00","60","72","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-20","0.01","58","74","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-21","0.09","55","65","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-22","0.06","55","65","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-23","0.03","53","62","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-24","0.00","58","70","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-25","0.00","55","68","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-26","0.00","59","68","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-27","0.00","57","68","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-28","0.00","60","74","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-29","0.00","60","74","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-30","0.00","59","72","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-05-31","0.00","58","71","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-01","0.00","58","70","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-02","0.03","62","79","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-03","0.00","53","59","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-04","0.04","52","64","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-05","0.02","50","61","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-06","0.04","48","55","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-07","0.00","53","64","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-08","0.00","52","65","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-09","0.09","51","60","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-10","0.26","53","59","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-11","0.22","53","57","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-12","0.19","53","58","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-13","0.00","56","63","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-14","0.02","59","68","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-15","0.00","61","73","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-16","0.59","58","70","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-17","0.00","58","63","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-18","0.51","57","62","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-19","0.02","55","62","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-20","0.08","58","68","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-21","0.06","59","67","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-22","0.07","60","70","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-23","0.01","62","67","59"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-24","0.00","61","70","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-25","0.04","63","78","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-26","0.07","64","75","60"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-27","0.30","57","66","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-28","0.05","54","63","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-29","0.01","54","58","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-06-30","0.05","56","64","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-01","0.51","56","60","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-02","0.06","57","65","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-03","0.08","59","67","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-04","0.07","61","68","59"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-05","0.02","56","63","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-06","0.05","56","65","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-07","0.59","53","60","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-08","0.56","53","58","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-09","0.00","56","64","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-10","0.00","54","64","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-11","0.00","55","65","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-12","0.03","59","67","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-13","0.01","60","67","59"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-14","0.19","54","60","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-15","0.00","58","69","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-16","0.00","63","75","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-17","0.23","62","70","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-18","0.00","59","67","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-19","0.00","54","67","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-20","0.00","54","67","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-21","0.13","58","67","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-22","0.11","62","71","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-23","0.01","61","68","59"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-24","0.15","60","70","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-25","0.20","59","64","57"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-26","0.46","58","69","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-27","0.04","59","67","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-28","0.00","56","65","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-29","0.31","56","65","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-30","0.00","63","72","57"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-07-31","0.09","67","74","59"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-01","0.07","59","66","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-02","0.09","57","66","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-03","0.06","56","66","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-04","0.00","63","75","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-05","0.02","65","74","63"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-06","0.01","61","71","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-07","0.00","65","77","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-08","0.00","58","69","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-09","0.00","57","65","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-10","0.06","58","63","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-11","0.00","60","70","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-12","0.00","66","74","61"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-13","0.00","63","72","61"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-14","0.00","61","69","60"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-15","0.01","61","69","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-16","0.27","60","61","60"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-17","0.72","59","61","59"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-18","0.02","62","72","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-19","0.40","59","66","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-20","0.14","62","71","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-21","0.02","61","68","58"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-22","0.05","58","65","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-23","0.00","59","65","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-24","0.51","55","63","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-25","0.35","59","65","57"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-26","0.07","59","69","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-27","0.54","55","58","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-28","0.10","54","61","53"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-29","0.00","51","58","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-30","0.00","50","62","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-08-31","0.00","56","67","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-01","0.67","60","70","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-02","0.14","63","72","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-03","0.00","59","66","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-04","0.16","55","63","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-05","0.08","53","63","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-06","0.11","57","67","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-07","0.01","59","66","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-08","0.05","65","72","60"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-09","0.00","57","64","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-10","0.00","54","60","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-11","0.02","56","62","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-12","0.00","56","65","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-13","0.00","63","73","57"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-14","0.05","61","76","56"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-15","0.00","63","76","60"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-16","0.00","59","69","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-17","0.00","58","67","57"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-18","0.00","54","60","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-19","0.00","54","58","55"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-20","0.00","54","60","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-21","0.00","55","69","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-22","0.13","57","65","54"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-23","0.28","49","59","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-24","0.13","46","53","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-25","0.00","46","58","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-26","0.00","43","58","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-27","0.00","46","60","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-28","0.07","54","65","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-29","0.21","51","61","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-09-30","0.10","53","59","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-01","0.53","46","55","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-02","0.00","47","57","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-03","0.19","47","55","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-04","0.58","48","54","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-05","0.09","52","56","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-06","0.02","52","59","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-07","0.55","50","57","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-08","0.00","50","58","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-09","0.04","47","54","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-10","0.02","48","58","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-11","0.02","47","56","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-12","0.04","50","57","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-13","0.03","49","55","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-14","0.12","52","59","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-15","0.01","48","56","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-16","0.01","47","54","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-17","0.00","50","55","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-18","0.00","46","57","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-19","0.12","53","57","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-20","0.00","55","60","52"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-21","0.00","51","57","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-22","0.07","47","53","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-23","0.11","48","56","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-24","0.00","50","53","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-25","0.02","48","54","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-26","0.04","48","55","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-27","0.06","48","55","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-28","0.26","46","56","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-29","0.12","54","60","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-30","0.13","51","60","48"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-10-31","0.01","52","57","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-01","0.31","52","61","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-02","0.09","45","51","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-03","0.02","42","50","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-04","0.00","41","51","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-05","0.02","45","49","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-06","0.00","45","53","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-07","0.36","45","54","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-08","0.03","54","60","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-09","0.06","54","57","47"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-10","0.00","52","58","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-11","0.24","54","58","51"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-12","0.17","49","55","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-13","0.01","47","51","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-14","0.31","51","56","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-15","0.04","48","52","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-16","0.06","50","57","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-17","0.05","56","61","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-18","0.05","51","49","49"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-19","0.09","44","52","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-20","0.00","50","55","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-21","0.07","49","53","50"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-22","0.00","42","47","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-23","0.00","47","55","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-24","0.17","50","58","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-25","0.01","41","46","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-26","0.00","40","46","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-27","0.00","38","49","29"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-28","0.00","42","51","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-29","0.00","46","51","38"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-11-30","0.01","46","51","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-01","0.03","44","49","39"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-02","0.05","44","46","40"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-03","0.00","37","39","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-04","0.18","37","46","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-05","0.04","41","45","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-06","0.00","29","32","28"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-07","0.04","32","38","26"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-08","0.00","37","44","31"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-09","0.19","41","47","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-10","0.11","46","50","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-11","0.03","47","50","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-12","0.20","40","50","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-13","0.23","49","55","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-14","0.00","47","50","46"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-15","0.26","45","51","41"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-16","0.04","47","50","43"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-17","0.11","48","55","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-18","0.05","51","57","44"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-19","0.00","46","49","45"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-20","0.02","43","47","42"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-21","0.08","44","49","37"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-22","0.50","38","44","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-23","0.11","41","44","33"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-24","0.00","35","41","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-25","0.01","37","46","29"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-26","0.57","45","47","36"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-27","0.16","37","40","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-28","0.05","39","42","34"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-29","0.00","37","42","35"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-30","0.00","33","37","32"
"EI000003969","DUBLIN PHOENIX PARK, EI","2020-12-31","0.07","33","41","29"
